project_name,dep_name,dep_type
closure-templates,com_google_code_gson_gson_2_10_1,library
closure-templates,com_google_auto_value_auto_value_annotations,library
closure-templates,args4j_args4j_2_33,library
closure-templates,com_google_code_findbugs_jsr305_3_0_2,library
closure-templates,org_checkerframework_checker_compat_qual_2_5_3,library
closure-templates,org_checkerframework_checker_qual_3_35_0,library
closure-templates,com_google_auto_value_auto_value,library
closure-templates,com_google_flogger_flogger_0_7_4,library
closure-templates,com_google_truth_extensions_truth_java8_extension_1_1_5,library
closure-templates,jakarta_inject_jakarta_inject_api_2_0_1,library
closure-templates,org_ow2_asm_asm_commons_9_5,library
closure-templates,org_json_json_20230618,library
closure-templates,org_ow2_asm_asm_analysis_9_5,library
closure-templates,org_ow2_asm_asm_tree_9_5,library
closure-templates,com_google_guava_guava_32_1_1_jre,library
closure-templates,com_google_inject_guice_7_0_0,library
closure-templates,org_ow2_asm_asm_util_9_5,library
closure-templates,org_hamcrest_hamcrest_core_1_3,library
closure-templates,aopalliance_aopalliance_1_0,library
closure-templates,junit_junit_4_13_2,library
closure-templates,javax_inject_javax_inject_1,library
closure-templates,org_apache_ant_ant_1_10_13,library
closure-templates,com_google_guava_guava_testlib_31_1_jre,library
closure-templates,javax_annotation_jsr250_api_1_0,library
closure-templates,com_ibm_icu_icu4j_73_2,library
closure-templates,com_google_flogger_flogger_system_backend_0_7_4,library
closure-templates,com_google_jsinterop_jsinterop_annotations_1_0_1,library
closure-templates,com_google_common_html_types_types_1_0_8,library
closure-templates,com_google_guava_failureaccess_1_0_1,library
closure-templates,com_google_protobuf_protoc_linux_x86_64,library
closure-templates,com_google_protobuf_protobuf_java,library
closure-templates,org_apache_ant_ant_launcher_1_10_13,library
closure-templates,com_google_j2objc_j2objc_annotations_2_8,library
closure-templates,com_google_truth_truth_1_1_5,library
closure-templates,net_java_dev_javacc_javacc_6_1_2,library
closure-templates,com_google_guava_listenablefuture_9999_0_empty_to_avoid_conflict_with_guava,library
polymorphic_value,local_config_platform,library
polymorphic_value,remotejdk11_linux_ppc64le_toolchain_config_repo,library
polymorphic_value,remotejdk11_linux_toolchain_config_repo,library
polymorphic_value,remotejdk11_macos_toolchain_config_repo,library
polymorphic_value,remotejdk11_linux_aarch64_toolchain_config_repo,library
polymorphic_value,remotejdk11_win_arm64_toolchain_config_repo,library
polymorphic_value,remotejdk11_win_toolchain_config_repo,library
polymorphic_value,remotejdk11_macos_aarch64_toolchain_config_repo,library
polymorphic_value,remotejdk17_linux_toolchain_config_repo,library
polymorphic_value,remotejdk17_macos_aarch64_toolchain_config_repo,library
polymorphic_value,remotejdk17_win_toolchain_config_repo,library
polymorphic_value,remotejdk17_linux_aarch64_toolchain_config_repo,library
polymorphic_value,local_jdk,library
polymorphic_value,remotejdk17_win_arm64_toolchain_config_repo,library
polymorphic_value,remotejdk17_macos_toolchain_config_repo,library
polymorphic_value,remotejdk18_linux_toolchain_config_repo,library
polymorphic_value,local_config_sh,library
polymorphic_value,remotejdk18_macos_toolchain_config_repo,library
polymorphic_value,remotejdk18_linux_aarch64_toolchain_config_repo,library
polymorphic_value,remotejdk18_macos_aarch64_toolchain_config_repo,library
polymorphic_value,remotejdk18_win_arm64_toolchain_config_repo,library
polymorphic_value,remotejdk18_win_toolchain_config_repo,library
polymorphic_value,remotejdk11_linux_s390x_toolchain_config_repo,library
polymorphic_value,local_config_cc_toolchains,library
polymorphic_value,rules_java,library
polymorphic_value,catch2,library
polymorphic_value,bazel_tools,library
polymorphic_value,local_config_cc,library
polymorphic_value,bazel_skylib,library
polymorphic_value,rules_cc,library
rules_js,aspect_bazel_lib,library
rules_js,rules_nodejs,library
rules_js,bazel_skylib,library
rules_js,bazel_gazelle,library
rules_js,io_bazel_rules_go,library
rules_js,bazel_features,library
rules_js,nodejs_linux_amd64,library
rules_js,pnpm,library
rules_js,npm,library
rules_js,buildifier_prebuilt,library
rules_js,acorn__8.4.0,library
rules_js,bazel_gazelle_is_bazel_module,library
rules_js,local_config_platform,library
rules_js,npm__at_types_yauzl__registry.npmjs.org_at_types_yauzl_2.10.0,library
rules_js,npm__at_ampproject_remapping__2.2.0,library
rules_js,npm__at_aspect-test_a__5.0.2,library
rules_js,npm__at_types_ws__registry.npmjs.org_at_types_ws_8.5.5,library
rules_js,npm__at_aspect-test_d__2.0.0__at_aspect-test_c_2.0.2,library
rules_js,npm__at_aspect-test_c__2.0.2,library
rules_js,npm__at_aspect-test_b__5.0.2,library
rules_js,npm__at_babel_compat-data__7.21.0,library
rules_js,npm__at_babel_code-frame__7.18.6,library
rules_js,npm__at_babel_core__7.21.0,library
rules_js,npm__at_babel_generator__7.21.1,library
rules_js,npm__at_types_underscore__registry.npmjs.org_at_types_underscore_1.11.4,library
rules_js,npm__at_babel_helper-compilation-targets__7.20.7__at_babel_core_7.21.0,library
rules_js,npm__at_babel_helper-environment-visitor__7.18.9,library
rules_js,npm__at_babel_helper-function-name__7.21.0,library
rules_js,npm__at_babel_helper-hoist-variables__7.18.6,library
rules_js,npm__at_babel_helper-module-imports__7.18.6,library
rules_js,npm__at_babel_helper-module-transforms__7.21.2,library
rules_js,npm__at_types_tough-cookie__registry.npmjs.org_at_types_tough-cookie_4.0.2,library
rules_js,npm__at_babel_helper-plugin-utils__7.20.2,library
rules_js,npm__at_babel_helper-validator-identifier__7.19.1,library
rules_js,npm__at_babel_helper-split-export-declaration__7.18.6,library
rules_js,npm__at_babel_helper-simple-access__7.20.2,library
rules_js,npm__at_babel_helper-validator-option__7.21.0,library
rules_js,npm__at_babel_helper-string-parser__7.19.4,library
rules_js,npm__at_babel_helpers__7.21.0,library
rules_js,npm__at_types_tar-stream__registry.npmjs.org_at_types_tar-stream_2.2.2,library
rules_js,npm__at_babel_highlight__7.18.6,library
rules_js,npm__at_babel_runtime__7.21.0,library
rules_js,npm__at_babel_parser__7.21.2,library
rules_js,npm__at_babel_plugin-syntax-typescript__7.20.0__at_babel_core_7.21.0,library
rules_js,npm__at_babel_template__7.20.7,library
rules_js,npm__at_babel_types__7.21.2,library
rules_js,npm__at_babel_traverse__7.21.2,library
rules_js,npm__at_types_responselike__registry.npmjs.org_at_types_responselike_1.0.0,library
rules_js,npm__at_bcoe_v8-coverage__0.2.3,library
rules_js,npm__at_emotion_hash__0.9.0,library
rules_js,npm__at_choojs_findup__0.2.1,library
rules_js,npm__at_discoveryjs_json-ext__0.5.7,library
rules_js,npm__at_esbuild_android-arm__0.16.17,library
rules_js,npm__at_esbuild_android-arm64__0.16.17,library
rules_js,npm__at_esbuild_android-x64__0.16.17,library
rules_js,npm__at_types_resolve__registry.npmjs.org_at_types_resolve_1.20.2,library
rules_js,npm__at_esbuild_darwin-arm64__0.16.17,library
rules_js,npm__at_esbuild_darwin-x64__0.16.17,library
rules_js,npm__at_esbuild_freebsd-arm64__0.16.17,library
rules_js,npm__at_esbuild_freebsd-x64__0.16.17,library
rules_js,npm__at_esbuild_linux-arm64__0.16.17,library
rules_js,npm__at_esbuild_linux-ia32__0.16.17,library
rules_js,npm__at_esbuild_linux-arm__0.16.17,library
rules_js,npm__at_esbuild_linux-loong64__0.16.17,library
rules_js,npm__at_types_request__registry.npmjs.org_at_types_request_2.48.8,library
rules_js,npm__at_esbuild_linux-mips64el__0.16.17,library
rules_js,npm__at_esbuild_linux-ppc64__0.16.17,library
rules_js,npm__at_esbuild_linux-riscv64__0.16.17,library
rules_js,npm__at_esbuild_linux-s390x__0.16.17,library
rules_js,npm__at_esbuild_linux-x64__0.16.17,library
rules_js,npm__at_esbuild_netbsd-x64__0.16.17,library
rules_js,npm__at_esbuild_openbsd-x64__0.16.17,library
rules_js,npm__at_esbuild_sunos-x64__0.16.17,library
rules_js,npm__at_types_node__registry.npmjs.org_at_types_node_18.11.18,library
rules_js,npm__at_esbuild_win32-ia32__0.16.17,library
rules_js,npm__at_esbuild_win32-x64__0.16.17,library
rules_js,npm__at_esbuild_win32-arm64__0.16.17,library
rules_js,npm__at_gar_promisify__1.1.3,library
rules_js,npm__at_gregmagolan_test-b__0.0.2,library
rules_js,npm__at_types_node__registry.npmjs.org_at_types_node_18.11.11,library
rules_js,npm__at_figma_nodegit__0.28.0-figma.2,library
rules_js,npm__at_isaacs_cliui__8.0.2,library
rules_js,npm__at_gregmagolan_test-a__0.0.1,library
rules_js,npm__at_istanbuljs_schema__0.1.3,library
rules_js,npm__at_jridgewell_gen-mapping__0.1.1,library
rules_js,npm__at_jridgewell_gen-mapping__0.3.2,library
rules_js,npm__at_jridgewell_set-array__1.1.2,library
rules_js,npm__at_jridgewell_resolve-uri__3.1.0,library
rules_js,npm__at_types_node__registry.npmjs.org_at_types_node_16.18.11,library
rules_js,npm__at_jridgewell_sourcemap-codec__1.4.14,library
rules_js,npm__at_jridgewell_trace-mapping__0.3.17,library
rules_js,npm__at_jridgewell_source-map__0.3.2,library
rules_js,npm__at_mapbox_geojson-rewind__0.5.2,library
rules_js,npm__at_mapbox_geojson-types__1.0.2,library
rules_js,npm__at_mapbox_jsonlint-lines-primitives__2.0.2,library
rules_js,npm__at_mapbox_mapbox-gl-supported__1.5.0__mapbox-gl_1.10.1,library
rules_js,npm__at_mapbox_node-pre-gyp__1.0.10,library
rules_js,npm__at_mapbox_point-geometry__0.1.0,library
rules_js,npm__at_types_minimatch__registry.npmjs.org_at_types_minimatch_5.1.2,library
rules_js,npm__at_mapbox_tiny-sdf__1.2.5,library
rules_js,npm__at_mapbox_unitbezier__0.0.0,library
rules_js,npm__at_mapbox_vector-tile__1.3.1,library
rules_js,npm__at_mapbox_whoots-js__3.1.0,library
rules_js,npm__at_npmcli_fs__2.1.2,library
rules_js,npm__at_types_keyv__registry.npmjs.org_at_types_keyv_3.1.4,library
rules_js,npm__at_pkgjs_parseargs__0.11.0,library
rules_js,npm__at_plotly_d3__3.8.0,library
rules_js,npm__at_npmcli_move-file__2.0.1,library
rules_js,npm__at_plotly_d3-sankey__0.7.2,library
rules_js,npm__at_plotly_d3-sankey-circular__0.33.1,library
rules_js,npm__at_plotly_point-cluster__3.1.9,library
rules_js,npm__at_plotly_regl__2.1.2,library
rules_js,npm__at_types_json-schema__registry.npmjs.org_at_types_json-schema_7.0.11,library
rules_js,npm__at_polka_url__1.0.0-next.21,library
rules_js,npm__at_rollup_plugin-commonjs__23.0.2__rollup_3.2.5,library
rules_js,npm__at_puppeteer_browsers__0.5.0__typescript_4.9.5,library
rules_js,npm__at_rollup_plugin-commonjs__23.0.0__rollup_2.79.1,library
rules_js,npm__at_rollup_plugin-commonjs__21.1.0__rollup_2.70.2,library
rules_js,npm__at_rollup_plugin-json__5.0.0__rollup_2.79.1,library
rules_js,npm__at_rollup_plugin-json__5.0.1__rollup_3.2.5,library
rules_js,npm__at_rollup_plugin-node-resolve__15.0.0__rollup_2.79.1,library
rules_js,npm__at_types_js-yaml__registry.npmjs.org_at_types_js-yaml_4.0.5,library
rules_js,npm__at_rollup_plugin-node-resolve__15.0.1__rollup_3.2.5,library
rules_js,npm__at_rollup_plugin-terser__0.2.0__rollup_2.79.1,library
rules_js,npm__at_rollup_plugin-typescript__10.0.1__500960093,library
rules_js,npm__at_rollup_pluginutils__5.0.2__rollup_2.79.1,library
rules_js,npm__at_rollup_pluginutils__4.2.1,library
rules_js,npm__at_rollup_pluginutils__3.1.0__rollup_2.70.2,library
rules_js,npm__at_rollup_pluginutils__5.0.2__rollup_3.2.5,library
rules_js,npm__at_types_istanbul-lib-coverage__registry.npmjs.org_at_types_istanbul-lib-coverage_2.0.4,library
rules_js,npm__at_sindresorhus_is__2.1.1,library
rules_js,npm__at_tootallnate_once__2.0.0,library
rules_js,npm__at_szmarczak_http-timer__4.0.6,library
rules_js,npm__at_turf_area__6.5.0,library
rules_js,npm__at_turf_bbox__6.5.0,library
rules_js,npm__at_turf_centroid__6.5.0,library
rules_js,npm__at_turf_helpers__6.5.0,library
rules_js,npm__at_turf_meta__6.5.0,library
rules_js,npm__at_types_http-cache-semantics__registry.npmjs.org_at_types_http-cache-semantics_4.0.1,library
rules_js,npm__at_vanilla-extract_css__1.9.2,library
rules_js,npm__at_vanilla-extract_babel-plugin-debug-ids__1.0.1,library
rules_js,npm__at_vanilla-extract_css__1.9.5,library
rules_js,npm__at_vanilla-extract_private__1.0.3,library
rules_js,npm__at_webassemblyjs_floating-point-hex-parser__1.11.1,library
rules_js,npm__at_webassemblyjs_ast__1.11.1,library
rules_js,npm__at_types_google-protobuf__registry.npmjs.org_at_types_google-protobuf_3.15.6,library
rules_js,npm__at_vanilla-extract_integration__6.1.0,library
rules_js,npm__at_webassemblyjs_helper-api-error__1.11.1,library
rules_js,npm__at_vanilla-extract_webpack-plugin__2.2.0__webpack_5.76.3,library
rules_js,npm__at_webassemblyjs_helper-buffer__1.11.1,library
rules_js,npm__at_webassemblyjs_helper-wasm-section__1.11.1,library
rules_js,npm__at_webassemblyjs_helper-numbers__1.11.1,library
rules_js,npm__at_webassemblyjs_helper-wasm-bytecode__1.11.1,library
rules_js,npm__at_webassemblyjs_ieee754__1.11.1,library
rules_js,npm__at_webassemblyjs_leb128__1.11.1,library
rules_js,npm__at_types_glob__registry.npmjs.org_at_types_glob_8.1.0,library
rules_js,npm__at_webassemblyjs_utf8__1.11.1,library
rules_js,npm__at_webassemblyjs_wasm-gen__1.11.1,library
rules_js,npm__at_webassemblyjs_wasm-edit__1.11.1,library
rules_js,npm__at_webassemblyjs_wasm-opt__1.11.1,library
rules_js,npm__at_webassemblyjs_wast-printer__1.11.1,library
rules_js,npm__at_types_estree__registry.npmjs.org_at_types_estree_1.0.0,library
rules_js,npm__at_webpack-cli_info__2.0.1__-1256213976,library
rules_js,npm__at_webassemblyjs_wasm-parser__1.11.1,library
rules_js,npm__at_webpack-cli_configtest__2.0.1__-1256213976,library
rules_js,npm__at_xtuc_long__4.2.2,library
rules_js,npm__at_xtuc_ieee754__1.2.0,library
rules_js,npm__at_webpack-cli_serve__2.0.1__-1256213976,library
rules_js,npm__abbrev__1.1.1,library
rules_js,npm__abort-controller__3.0.0,library
rules_js,npm__abs-svg-path__0.1.1,library
rules_js,npm__abortcontroller-polyfill__1.7.5,library
rules_js,npm__acorn-walk__8.2.0,library
rules_js,npm__acorn-import-assertions__1.8.0__acorn_8.8.2,library
rules_js,npm__acorn__8.7.1,library
rules_js,npm__acorn__7.4.1,library
rules_js,npm__acorn__8.8.2,library
rules_js,npm__at_types_estree__registry.npmjs.org_at_types_estree_0.0.51,library
rules_js,npm__agent-base__6.0.2,library
rules_js,npm__agentkeepalive__4.2.1,library
rules_js,npm__ahocorasick__1.0.2,library
rules_js,npm__aggregate-error__3.1.0,library
rules_js,npm__ajv-formats__2.1.1__ajv_8.12.0,library
rules_js,npm__ajv-keywords__5.1.0__ajv_8.12.0,library
rules_js,npm__ajv-keywords__3.5.2__ajv_6.12.6,library
rules_js,npm__at_types_estree__registry.npmjs.org_at_types_estree_0.0.39,library
rules_js,npm__ajv__6.12.6,library
rules_js,npm__ansi-regex__2.1.1,library
rules_js,npm__ajv__8.12.0,library
rules_js,npm__ansi-regex__5.0.1,library
rules_js,npm__ansi-colors__4.1.1,library
rules_js,npm__almost-equal__1.1.0,library
rules_js,npm__at_types_eslint__registry.npmjs.org_at_types_eslint_8.21.1,library
rules_js,npm__ansi-regex__6.0.1,library
rules_js,npm__ansi-styles__3.2.1,library
rules_js,npm__ansi-styles__6.2.1,library
rules_js,npm__ansi-styles__4.3.0,library
